	city	city_ascii
0	Cayenne	Cayenne
1	Saint-Laurent-du-Maroni	Saint-Laurent-du-Maroni
2	Kourou	Kourou
3	Sinnamary	Sinnamary
4	Saint-Georges	Saint-Georges
5	Roura	Roura
6	Iracoubo	Iracoubo
