	city	city_ascii
0	Nicosia	Nicosia
1	Limassol	Limassol
2	Larnaca	Larnaca
3	Famagusta	Famagusta
4	Paphos	Paphos
5	Kyrenia	Kyrenia
6	Mésa Geitoniá	Mesa Geitonia
7	Káto Polemídia	Kato Polemidia
8	Aradíppou	Aradippou
9	Latsia	Latsia
10	Ágios Athanásios	Agios Athanasios
11	Paralímni	Paralimni
12	Germasógeia	Germasogeia
13	Dáli	Dali
14	Geroskípou	Geroskipou
15	Géri	Geri
16	Livádia	Livadia
17	Tséri	Tseri
18	Derýneia	Deryneia
19	Mórfou	Morfou
