	city	city_ascii
185	El Ksiba	El Ksiba
186	Imi-n-Tanout	Imi-n-Tanout
187	Tidili Masfiywat	Tidili Masfiywat
188	Tamgrout	Tamgrout
189	Oulad Embarek	Oulad Embarek
190	Asni	Asni
191	Imi n’Oulaoun	Imi n'Oulaoun
192	Saka	Saka
193	Bni Rzine	Bni Rzine
194	Al Brouj	Al Brouj
195	Sidi Chiker	Sidi Chiker
196	Sidi Jaber	Sidi Jaber
197	Douar Lamrabih	Douar Lamrabih
198	Station des Essais M.V.A.	Station des Essais M.V.A.
199	Aïn Cheggag	Ain Cheggag
200	Jdour	Jdour
201	’Ali Ben Sliman	'Ali Ben Sliman
202	Tarhzirt	Tarhzirt
203	El Mansouria	El Mansouria
204	Had Zraqtane	Had Zraqtane
205	Aït Tamlil	Ait Tamlil
206	Imouzzer Kandar	Imouzzer Kandar
207	Zaouïa Aït Ishak	Zaouia Ait Ishak
208	Jnane Bouih	Jnane Bouih
209	Oulad Salmane	Oulad Salmane
210	Ait Bousarane	Ait Bousarane
211	Sidi Redouane	Sidi Redouane
212	Ait Ben Daoudi	Ait Ben Daoudi
213	Karia Ba Mohamed	Karia Ba Mohamed
214	Sebt Gzoula	Sebt Gzoula
215	Toulal	Toulal
216	Beni Zouli	Beni Zouli
217	Oulmes	Oulmes
218	Jbabra	Jbabra
219	Chouafaa	Chouafaa
220	Tamri	Tamri
221	Tata	Tata
222	Sidi Allal Tazi	Sidi Allal Tazi
223	Foum el Anser	Foum el Anser
224	Lamrasla	Lamrasla
225	Aït Bouchta	Ait Bouchta
226	Bouarouss	Bouarouss
227	Ikniwn	Ikniwn
228	Ghouazi	Ghouazi
229	Ribat Al Khayr	Ribat Al Khayr
230	Al Qbab	Al Qbab
231	Douar Oulad Mbarek	Douar Oulad Mbarek
232	Outat Oulad Al Haj	Outat Oulad Al Haj
233	Laatatra	Laatatra
234	Qal’at Mgouna	Qal'at Mgouna
235	Aït Majdane	Ait Majdane
236	Awlouz	Awlouz
237	Sahel	Sahel
238	Dar Chaifat	Dar Chaifat
239	Agourai	Agourai
240	Ketama	Ketama
241	Galaz	Galaz
242	Milla’ab	Milla'ab
243	Sidi Yakoub	Sidi Yakoub
244	Tagounite	Tagounite
245	Knemis Dades	Knemis Dades
246	Tamallalt	Tamallalt
247	Oulad Amrane	Oulad Amrane
248	Talsint	Talsint
249	Ratba	Ratba
250	Ouaouzgane	Ouaouzgane
251	Sidi Lamine	Sidi Lamine
252	Sidi el Mokhfi	Sidi el Mokhfi
253	Douar Tabouda	Douar Tabouda
254	Sidi Ettiji	Sidi Ettiji
255	Zirara	Zirara
256	Tirhassaline	Tirhassaline
257	Douar Azla	Douar Azla
258	Timezgana	Timezgana
