	city	city_ascii
203	Puerto del Rosario	Puerto del Rosario
204	Puerto Real	Puerto Real
205	Alhaurín de la Torre	Alhaurin de la Torre
206	Antequera	Antequera
207	San Fernando de Henares	San Fernando de Henares
208	Plasencia	Plasencia
209	Écija	Ecija
210	Lloret de Mar	Lloret de Mar
211	Sama	Sama
212	Narón	Naron
213	Santa Eulalia del Río	Santa Eulalia del Rio
214	Vendrell	Vendrell
215	Los Palacios y Villafranca	Los Palacios y Villafranca
216	Moncada	Moncada
217	Villagarcía de Arosa	Villagarcia de Arosa
218	Marratxi	Marratxi
219	Lluchmayor	Lluchmayor
220	Mieres	Mieres
221	Oleiros	Oleiros
222	Don Benito	Don Benito
223	Tudela	Tudela
224	Olot	Olot
225	Villajoyosa	Villajoyosa
226	Torre-Pacheco	Torre-Pacheco
227	Andújar	Andujar
228	Tomelloso	Tomelloso
229	Miranda de Ebro	Miranda de Ebro
230	Onteniente	Onteniente
231	Águilas	Aguilas
232	Burriana	Burriana
233	Teruel	Teruel
234	Cambrils	Cambrils
235	Cieza	Cieza
236	Villena	Villena
237	Inca	Inca
238	Almendralejo	Almendralejo
239	Santa Pola	Santa Pola
240	Ronda	Ronda
241	Tortosa	Tortosa
242	San Javier	San Javier
243	Aranda de Duero	Aranda de Duero
244	Arteijo	Arteijo
245	Arroyomolinos	Arroyomolinos
246	Mazarrón	Mazarron
247	Manises	Manises
248	Totana	Totana
249	Castro-Urdiales	Castro-Urdiales
250	Vall de Uxó	Vall de Uxo
251	San Pedro de Ribas	San Pedro de Ribas
252	San Roque	San Roque
253	Níjar	Nijar
254	Carballo	Carballo
255	Alacuás	Alacuas
256	Coria del Río	Coria del Rio
257	Culleredo	Culleredo
258	San Andrés del Rabanedo	San Andres del Rabanedo
259	Arcos de la Frontera	Arcos de la Frontera
260	Alcázar de San Juan	Alcazar de San Juan
261	Puerto de la Cruz	Puerto de la Cruz
262	Salou	Salou
263	Galdácano	Galdacano
264	Valdepeñas	Valdepenas
265	Sitges	Sitges
266	Puente-Genil	Puente-Genil
267	Mahón	Mahon
268	Crevillente	Crevillente
269	Redondela	Redondela
270	Rota	Rota
271	Campello	Campello
272	Vinaroz	Vinaroz
273	Candelaria	Candelaria
274	Calafell	Calafell
275	Éibar	Eibar
276	Jávea	Javea
277	Lepe	Lepe
278	Algemesí	Algemesi
279	Benicarló	Benicarlo
280	Sueca	Sueca
281	Morón de la Frontera	Moron de la Frontera
282	Lebrija	Lebrija
283	Santa Perpetua de Moguda	Santa Perpetua de Moguda
284	Molíns de Rey	Molins de Rey
285	Almazora	Almazora
286	Vícar	Vicar
287	La Oliva	La Oliva
288	Cangas	Cangas
289	Santa Eugenia	Santa Eugenia
290	San Pedro del Pinatar	San Pedro del Pinatar
291	Cártama	Cartama
292	Paracuellos de Jarama	Paracuellos de Jarama
293	Cuart de Poblet	Cuart de Poblet
294	Almuñécar	Almunecar
295	Muchamiel	Muchamiel
296	Novelda	Novelda
297	Renedo	Renedo
298	Jumilla	Jumilla
299	Erandio	Erandio
300	Villanueva de la Serena	Villanueva de la Serena
301	Alhaurín el Grande	Alhaurin el Grande
302	Adra	Adra
303	Oliva	Oliva
304	Ciempozuelos	Ciempozuelos
305	Puebla de Vallbona	Puebla de Vallbona
306	Olesa de Montserrat	Olesa de Montserrat
307	Onda	Onda
308	Cambre	Cambre
309	Villarrobledo	Villarrobledo
310	Torrelodones	Torrelodones
311	Zarautz	Zarautz
312	Bétera	Betera
313	Valls	Valls
314	Calahorra	Calahorra
315	Almansa	Almansa
316	Almonte	Almonte
317	Calpe	Calpe
318	Mairena del Alcor	Mairena del Alcor
319	Bormujos	Bormujos
320	Ibi	Ibi
321	Los Barrios	Los Barrios
322	Vilaseca de Solcina	Vilaseca de Solcina
323	Liria	Liria
324	Icod de los Vinos	Icod de los Vinos
325	Laguna de Duero	Laguna de Duero
326	San Felíu de Guixols	San Feliu de Guixols
327	Moncada	Moncada
328	Altea	Altea
329	Puenteareas	Puenteareas
330	Esparraguera	Esparraguera
331	Conil de la Frontera	Conil de la Frontera
332	Cullera	Cullera
333	Montilla	Montilla
334	Coín	Coin
335	Barbate de Franco	Barbate de Franco
336	Torre del Mar	Torre del Mar
337	Pilar de la Horadada	Pilar de la Horadada
338	Priego de Córdoba	Priego de Cordoba
339	Las Torres de Cotillas	Las Torres de Cotillas
340	Alhama de Murcia	Alhama de Murcia
341	Manlleu	Manlleu
342	Aljaraque	Aljaraque
343	Moguer	Moguer
344	Palafrugell	Palafrugell
345	Guía de Isora	Guia de Isora
346	Bañolas	Banolas
347	Isla-Cristina	Isla-Cristina
348	Alcalá la Real	Alcala la Real
349	Almoradí	Almoradi
350	Picasent	Picasent
351	Pájara	Pajara
352	Nerja	Nerja
353	La Unión	La Union
354	Los Llanos de Aridane	Los Llanos de Aridane
355	Ayamonte	Ayamonte
356	Alcudia	Alcudia
357	Aspe	Aspe
358	Palma del Río	Palma del Rio
359	Hernani	Hernani
360	Güimar	Guimar
361	Puzol	Puzol
362	Carcagente	Carcagente
363	Archena	Archena
364	Medina del Campo	Medina del Campo
365	Baza	Baza
366	Loja	Loja
367	Cabra	Cabra
368	Requena	Requena
369	Porriño	Porrino
370	La Estrada	La Estrada
371	El Viso del Alcor	El Viso del Alcor
372	Lalín	Lalin
373	Rosas	Rosas
374	Calatayud	Calatayud
375	Zubia	Zubia
376	Cartaya	Cartaya
377	Moaña	Moana
378	Cardedeu	Cardedeu
379	Callosa de Segura	Callosa de Segura
380	Utebo	Utebo
381	Amorebieta	Amorebieta
382	Silla	Silla
383	Chipiona	Chipiona
384	El Arahal	El Arahal
385	Huércal-Overa	Huercal-Overa
386	Marchena	Marchena
387	Atarfe	Atarfe
388	Albolote	Albolote
389	Baena	Baena
390	Guernica y Luno	Guernica y Luno
391	Villaquilambre	Villaquilambre
392	La Nucía	La Nucia
393	La Eliana	La Eliana
394	Benicasim	Benicasim
395	San Lorenzo de El Escorial	San Lorenzo de El Escorial
396	Huércal de Almería	Huercal de Almeria
397	Lora del Río	Lora del Rio
398	Guadix	Guadix
399	Torredembarra	Torredembarra
400	San Celoni	San Celoni
401	Felanitx	Felanitx
402	Torrox	Torrox
403	Caldas de Montbuy	Caldas de Montbuy
404	Montornés del Vallés	Montornes del Valles
405	Nigrán	Nigran
406	Tarifa	Tarifa
407	Benavente	Benavente
408	Munguía	Munguia
409	Manzanares	Manzanares
410	Daimiel	Daimiel
411	Sangenjo	Sangenjo
412	Balaguer	Balaguer
413	Bailén	Bailen
414	Osuna	Osuna
415	Tárrega	Tarrega
416	Tabernes de Valldigna	Tabernes de Valldigna
417	Poyo	Poyo
418	La Garriga	La Garriga
419	Berga	Berga
420	La Algaba	La Algaba
421	Los Alcázares	Los Alcazares
422	Bermeo	Bermeo
423	Barbastro	Barbastro
424	Vera	Vera
425	Rojales	Rojales
426	Navalmoral de la Mata	Navalmoral de la Mata
427	Pozoblanco	Pozoblanco
428	Fuente-Álamo de Murcia	Fuente-Alamo de Murcia
429	Zafra	Zafra
430	Mula	Mula
431	Cubellas	Cubellas
432	Manilva	Manilva
433	Guadarrama	Guadarrama
434	Ubrique	Ubrique
435	Sada	Sada
436	Pollensa	Pollensa
437	Santomera	Santomera
438	Espartinas	Espartinas
439	Las Cabezas de San Juan	Las Cabezas de San Juan
440	Piera	Piera
441	Guardamar del Segura	Guardamar del Segura
442	Arzúa	Arzua
443	Santa Cruz de la Palma	Santa Cruz de la Palma
444	Alcañiz	Alcaniz
445	Baeza	Baeza
446	Lumbreras	Lumbreras
447	Sopelana	Sopelana
448	Punta Umbría	Punta Umbria
449	Corbera de Llobregat	Corbera de Llobregat
450	Miguelturra	Miguelturra
451	Santa Úrsula	Santa Ursula
452	La Roda	La Roda
453	La Solana	La Solana
454	Vieiro	Vieiro
455	Chiva	Chiva
456	Torelló	Torello
457	Fraga	Fraga
458	Azpeitia	Azpeitia
459	La Carolina	La Carolina
460	Vergara	Vergara
461	San Carlos de la Rápita	San Carlos de la Rapita
462	Andoain	Andoain
463	Arnedo	Arnedo
464	Meco	Meco
465	Cuarte de Huerva	Cuarte de Huerva
466	Cunit	Cunit
467	Gondomar	Gondomar
468	Cehegín	Cehegin
469	Bollullos par del Condado	Bollullos par del Condado
470	Noya	Noya
471	Villaviciosa	Villaviciosa
472	Cuevas del Almanzora	Cuevas del Almanzora
473	Torrijos	Torrijos
474	Beasain	Beasain
475	Alginet	Alginet
476	Carballino	Carballino
477	Cambados	Cambados
478	La Carlota	La Carlota
479	Pilas	Pilas
480	Guia	Guia
481	Torre del Campo	Torre del Campo
482	Canals	Canals
483	Villalba	Villalba
484	La Puebla	La Puebla
485	Sanlúcar la Mayor	Sanlucar la Mayor
486	Sóller	Soller
487	Santa Cruz de Bezana	Santa Cruz de Bezana
488	Llanera	Llanera
489	Vilanova del Camí	Vilanova del Cami
490	San Agustín de Guadalix	San Agustin de Guadalix
491	Verín	Verin
492	Torredonjimeno	Torredonjimeno
493	Tomiño	Tomino
494	Betanzos	Betanzos
495	El Barco de Valdeorras	El Barco de Valdeorras
496	Santa Coloma de Farnés	Santa Coloma de Farnes
497	Llanes	Llanes
498	Sant Sadurní d’Anoia	Sant Sadurni d'Anoia
499	Nules	Nules
500	Aguilar	Aguilar
501	Campo de Criptana	Campo de Criptana
502	Sarria	Sarria
503	Picaña	Picana
504	Alora	Alora
505	Ceuti	Ceuti
506	Abrera	Abrera
507	Abarán	Abaran
