	city	city_ascii
1481	Wimereux	Wimereux
1482	Trégunc	Tregunc
1483	Puilboreau	Puilboreau
1484	Brioude	Brioude
1485	Montfort-sur-Meu	Montfort-sur-Meu
1486	Les Arcs	Les Arcs
1487	Bagnères-de-Bigorre	Bagneres-de-Bigorre
1488	Sénas	Senas
1489	Champagne-sur-Seine	Champagne-sur-Seine
1490	Lanton	Lanton
1491	Le Perray-en-Yvelines	Le Perray-en-Yvelines
1492	Eu	Eu
1493	Saint-Mandrier-sur-Mer	Saint-Mandrier-sur-Mer
1494	Pleurtuit	Pleurtuit
1495	Sains-en-Gohelle	Sains-en-Gohelle
1496	Bouchemaine	Bouchemaine
1497	Saint-Rambert-d’Albon	Saint-Rambert-d'Albon
1498	Manduel	Manduel
1499	Trélissac	Trelissac
1500	Chauvigny	Chauvigny
1501	Étréchy	Etrechy
1502	Montluel	Montluel
1503	Theix	Theix
1504	Trith-Saint-Léger	Trith-Saint-Leger
1505	Ceyrat	Ceyrat
1506	Itteville	Itteville
1507	Frouard	Frouard
1508	Nyons	Nyons
1509	Brunstatt	Brunstatt
1510	Rungis	Rungis
1511	Laneuveville-devant-Nancy	Laneuveville-devant-Nancy
1512	Ciboure	Ciboure
1513	Saulx-les-Chartreux	Saulx-les-Chartreux
1514	Sainte-Pazanne	Sainte-Pazanne
1515	Caudan	Caudan
1516	Acigné	Acigne
1517	Chabeuil	Chabeuil
1518	Mondelange	Mondelange
1519	Les Essarts-le-Roi	Les Essarts-le-Roi
1520	Nanteuil-lès-Meaux	Nanteuil-les-Meaux
1521	Surgères	Surgeres
1522	Algrange	Algrange
1523	Herbignac	Herbignac
1524	Eyguières	Eyguieres
1525	Ustaritz	Ustaritz
1526	Limours	Limours
1527	Grand-Charmont	Grand-Charmont
1528	Melesse	Melesse
1529	Lutterbach	Lutterbach
1530	Épône	Epone
1531	Chessy	Chessy
1532	Rosny-sur-Seine	Rosny-sur-Seine
1533	Luxeuil-les-Bains	Luxeuil-les-Bains
1534	Saint-Pée-sur-Nivelle	Saint-Pee-sur-Nivelle
1535	Labenne	Labenne
1536	Champigneulles	Champigneulles
1537	Vendargues	Vendargues
