	city	city_ascii
0	Kuwait City	Kuwait City
1	Al Jahrā’	Al Jahra'
2	Abū Ḩulayfah	Abu Hulayfah
3	Al Aḩmadī	Al Ahmadi
4	Al Wafrah	Al Wafrah
