	city	city_ascii
0	Reykjavík	Reykjavik
1	Kópavogur	Kopavogur
2	Hafnarfjörður	Hafnarfjordhur
3	Akureyri	Akureyri
4	Keflavík	Keflavik
5	Garðabær	Gardhabaer
6	Akranes	Akranes
7	Selfoss	Selfoss
8	Ísafjörður	Isafjordhur
9	Höfn	Hofn
10	Egilsstaðir	Egilsstadhir
11	Borgarnes	Borgarnes
12	Sauðárkrókur	Saudharkrokur
