	city	city_ascii
189	Dagestanskiye Ogni	Dagestanskiye Ogni
190	Kokhma	Kokhma
191	Shumerlya	Shumerlya
192	Udomlya	Udomlya
193	Desnogorsk	Desnogorsk
194	Losino-Petrovskiy	Losino-Petrovskiy
195	Nar’yan-Mar	Nar'yan-Mar
196	Kudrovo	Kudrovo
197	Udelnaya	Udelnaya
198	Anadyr	Anadyr
199	Magas	Magas
200	Molochnoye	Molochnoye
201	Zelënodol’sk	Zelenodol'sk
202	Tobolsk	Tobolsk
203	Sarapul	Sarapul
204	Votkinsk	Votkinsk
205	Serov	Serov
206	Ukhta	Ukhta
207	Leninsk-Kuznetskiy	Leninsk-Kuznetskiy
208	Mezhdurechensk	Mezhdurechensk
209	Sarov	Sarov
210	Solikamsk	Solikamsk
211	Gatchina	Gatchina
212	Michurinsk	Michurinsk
213	Glazov	Glazov
214	Voskresensk	Voskresensk
215	Mikhaylovsk	Mikhaylovsk
216	Velikiye Luki	Velikiye Luki
217	Kansk	Kansk
218	Kiselëvsk	Kiselevsk
219	Kamensk-Shakhtinskiy	Kamensk-Shakhtinskiy
220	Buzuluk	Buzuluk
221	Gubkin	Gubkin
222	Novotroitsk	Novotroitsk
223	Bugulma	Bugulma
224	Shchëkino	Shchekino
225	Yeysk	Yeysk
226	Kineshma	Kineshma
227	Dmitrov	Dmitrov
228	Zheleznogorsk	Zheleznogorsk
229	Yurga	Yurga
230	Chaykovskiy	Chaykovskiy
231	Ust’-Ilimsk	Ust'-Ilimsk
232	Azov	Azov
233	Anapa	Anapa
234	Novouralsk	Novouralsk
235	Klin	Klin
236	Ozërsk	Ozersk
237	Vyborg	Vyborg
238	Usol’ye-Sibirskoye	Usol'ye-Sibirskoye
239	Kropotkin	Kropotkin
240	Bor	Bor
241	Gelendzhik	Gelendzhik
242	Chernogorsk	Chernogorsk
243	Balashov	Balashov
244	Anzhero-Sudzhensk	Anzhero-Sudzhensk
245	Shadrinsk	Shadrinsk
246	Dubna	Dubna
247	Novoaltaysk	Novoaltaysk
248	Mineral’nyye Vody	Mineral'nyye Vody
249	Yelabuga	Yelabuga
250	Troitsk	Troitsk
251	Yegoryevsk	Yegoryevsk
252	Kirovo-Chepetsk	Kirovo-Chepetsk
253	Chapayevsk	Chapayevsk
254	Vsevolozhsk	Vsevolozhsk
255	Belovo	Belovo
256	Verkhnyaya Pyshma	Verkhnyaya Pyshma
257	Chekhov	Chekhov
258	Minusinsk	Minusinsk
259	Sosnovyy Bor	Sosnovyy Bor
260	Tuymazy	Tuymazy
261	Kstovo	Kstovo
262	Oktyabrskiy	Oktyabrskiy
263	Vidnoye	Vidnoye
264	Belogorsk	Belogorsk
265	Ishim	Ishim
266	Gukovo	Gukovo
267	Stupino	Stupino
268	Slavyansk-na-Kubani	Slavyansk-na-Kubani
269	Kungur	Kungur
270	Zarechnyy	Zarechnyy
271	Pavlovskiy Posad	Pavlovskiy Posad
272	Beloretsk	Beloretsk
273	Ishimbay	Ishimbay
274	Donskoy	Donskoy
275	Asbest	Asbest
276	Klintsy	Klintsy
277	Budënnovsk	Budennovsk
278	Volsk	Volsk
279	Novaya Balakhna	Novaya Balakhna
280	Rossosh	Rossosh
281	Revda	Revda
282	Borisoglebsk	Borisoglebsk
283	Kotlas	Kotlas
284	Zelenogorsk	Zelenogorsk
285	Leninogorsk	Leninogorsk
286	Tuapse	Tuapse
287	Chistopol	Chistopol
288	Naro-Fominsk	Naro-Fominsk
289	Polevskoy	Polevskoy
290	Lysva	Lysva
291	Sibay	Sibay
292	Kumertau	Kumertau
293	Rzhev	Rzhev
294	Sayanogorsk	Sayanogorsk
295	Belebey	Belebey
296	Labinsk	Labinsk
297	Urus-Martan	Urus-Martan
298	Shuya	Shuya
299	Lesosibirsk	Lesosibirsk
300	Prokhladnyy	Prokhladnyy
301	Aleksandrov	Aleksandrov
302	Mikhaylovka	Mikhaylovka
303	Izberbash	Izberbash
304	Iskitim	Iskitim
305	Nyagan	Nyagan
306	Tikhvin	Tikhvin
307	Meleuz	Meleuz
308	Aleksin	Aleksin
309	Berëzovskiy	Berezovskiy
310	Tikhoretsk	Tikhoretsk
311	Pavlovo	Pavlovo
312	Krasnotur’insk	Krasnotur'insk
313	Salsk	Salsk
314	Krymsk	Krymsk
315	Neryungri	Neryungri
316	Shali	Shali
317	Vorkuta	Vorkuta
318	Volzhsk	Volzhsk
319	Gus’-Khrustal’nyy	Gus'-Khrustal'nyy
320	Apatity	Apatity
321	Sertolovo	Sertolovo
322	Zhigulevsk	Zhigulevsk
323	Liski	Liski
324	Svobodnyy	Svobodnyy
325	Krasnokamsk	Krasnokamsk
326	Gudermes	Gudermes
327	Vyksa	Vyksa
328	Arsenyev	Arsenyev
329	Krasnokamensk	Krasnokamensk
330	Vyazma	Vyazma
331	Belorechensk	Belorechensk
332	Timashevsk	Timashevsk
333	Solnechnogorsk	Solnechnogorsk
334	Uzlovaya	Uzlovaya
335	Severomorsk	Severomorsk
336	Cheremkhovo	Cheremkhovo
337	Snezhinsk	Snezhinsk
338	Nazarovo	Nazarovo
339	Mozhga	Mozhga
340	Kirishi	Kirishi
341	Kizlyar	Kizlyar
342	Borovichi	Borovichi
343	Roslavl	Roslavl
344	Novovyatsk	Novovyatsk
345	Buguruslan	Buguruslan
346	Lesnoy	Lesnoy
347	Kurganinsk	Kurganinsk
348	Donetsk	Donetsk
349	Kashira	Kashira
350	Shelekhov	Shelekhov
351	Otradnyy	Otradnyy
352	Vyshniy Volochëk	Vyshniy Volochek
353	Livny	Livny
354	Kingisepp	Kingisepp
355	Zarinsk	Zarinsk
356	Berëzovskiy	Berezovskiy
357	Gryazi	Gryazi
358	Torzhok	Torzhok
359	Megion	Megion
360	Aksay	Aksay
361	Kamen’-na-Obi	Kamen'-na-Obi
362	Ruzayevka	Ruzayevka
363	Kimry	Kimry
364	Parma	Parma
365	Rasskazovo	Rasskazovo
366	Nadym	Nadym
367	Volkhov	Volkhov
368	Chusovoy	Chusovoy
369	Kuybyshev	Kuybyshev
370	Yartsevo	Yartsevo
371	Birsk	Birsk
372	Kolchugino	Kolchugino
373	Osinniki	Osinniki
374	Shebekino	Shebekino
375	Gay	Gay
376	Safonovo	Safonovo
