	city	city_ascii
0	Nouakchott	Nouakchott
1	Néma	Nema
2	Nouadhibou	Nouadhibou
3	Kiffa	Kiffa
4	Zouerate	Zouerate
5	Rosso	Rosso
6	Atar	Atar
7	Tidjikja	Tidjikja
8	Aleg	Aleg
9	Arafat	Arafat
10	Tevragh Zeina	Tevragh Zeina
11	Dar Naim	Dar Naim
12	Aioun	Aioun
13	Sélibaby	Selibaby
14	Akjoujt	Akjoujt
15	Kaédi	Kaedi
16	Boutilimit	Boutilimit
17	Bogué	Bogue
18	Timbedgha	Timbedgha
19	Chegga	Chegga
20	Fdérik	Fderik
21	Bîr Mogreïn	Bir Mogrein
