	city	city_ascii
225	Tótkomlós	Totkomlos
226	Tápiószele	Tapioszele
227	Balatonboglár	Balatonboglar
228	Berhida	Berhida
229	Pusztaszabolcs	Pusztaszabolcs
230	Kaba	Kaba
231	Mezőkovácsháza	Mezokovacshaza
232	Tahitófalu	Tahitofalu
233	Martonvásár	Martonvasar
234	Kartal	Kartal
235	Jászfényszaru	Jaszfenyszaru
236	Füzesgyarmat	Fuzesgyarmat
237	Szécsény	Szecseny
238	Nagyhalász	Nagyhalasz
239	Dömsöd	Domsod
240	Szada	Szada
241	Hosszúpályi	Hosszupalyi
242	Zsámbék	Zsambek
243	Tát	Tat
244	Lőrinci	Lorinci
245	Velence	Velence
246	Mezőcsát	Mezocsat
247	Izsák	Izsak
248	Battonya	Battonya
249	Jászladány	Jaszladany
250	Komádi	Komadi
251	Vámospércs	Vamospercs
252	Szikszó	Szikszo
253	Kisbér	Kisber
254	Rákóczifalva	Rakoczifalva
255	Balatonlelle	Balatonlelle
256	Alsónémedi	Alsonemedi
257	Kunmadaras	Kunmadaras
258	Tiszalök	Tiszalok
259	Csákvár	Csakvar
260	Tápiószentmárton	Tapioszentmarton
261	Bugyi	Bugyi
262	Jászkisér	Jaszkiser
263	Tiszalúc	Tiszaluc
264	Egyek	Egyek
265	Tiszaalpár	Tiszaalpar
