	city	city_ascii
1213	São José da Laje	Sao Jose da Laje
1214	Ibicaraí	Ibicarai
1215	Monte Sião	Monte Siao
1216	Tupanciretã	Tupancireta
1217	Rio Tinto	Rio Tinto
1218	Cachoeira do Arari	Cachoeira do Arari
1219	São Miguel do Guaporé	Sao Miguel do Guapore
1220	Três Passos	Tres Passos
1221	Quatro Barras	Quatro Barras
1222	Ocara	Ocara
1223	Piracanjuba	Piracanjuba
1224	Piçarras	Picarras
1225	Três Coroas	Tres Coroas
1226	Macaparana	Macaparana
1227	Aldeias Altas	Aldeias Altas
1228	Anchieta	Anchieta
1229	São Gonçalo do Sapucaí	Sao Goncalo do Sapucai
1230	Laje	Laje
1231	Três de Maio	Tres de Maio
1232	Corinto	Corinto
1233	Poço Verde	Poco Verde
1234	Bambuí	Bambui
1235	Monte Aprazível	Monte Aprazivel
1236	Carambeí	Carambei
1237	Raul Soares	Raul Soares
1238	Alexânia	Alexania
1239	Jucás	Jucas
1240	São Sepé	Sao Sepe
1241	Caraí	Carai
1242	São Miguel	Sao Miguel
1243	Garopaba	Garopaba
1244	Belmonte	Belmonte
1245	João Lisboa	Joao Lisboa
1246	Maracás	Maracas
1247	Tamandaré	Tamandare
1248	Rio Formoso	Rio Formoso
1249	São João do Paraíso	Sao Joao do Paraiso
1250	Maracaju	Maracaju
1251	Ladário	Ladario
1252	Santo Antônio do Içá	Santo Antonio do Ica
1253	Inajá	Inaja
1254	Santo Amaro da Imperatriz	Santo Amaro da Imperatriz
1255	Sobradinho	Sobradinho
1256	Caculé	Cacule
1257	Brodósqui	Brodosqui
1258	Medeiros Neto	Medeiros Neto
1259	Conceição de Macabu	Conceicao de Macabu
1260	Brotas	Brotas
1261	Cordeirópolis	Cordeiropolis
1262	Peritoró	Peritoro
1263	Ortigueira	Ortigueira
1264	Palmeiras de Goiás	Palmeiras de Goias
1265	Alcobaça	Alcobaca
1266	São João de Pirabas	Sao Joao de Pirabas
1267	Itaocara	Itaocara
1268	Riachão das Neves	Riachao das Neves
1269	Tambaú	Tambau
1270	Senador Guiomard	Senador Guiomard
1271	Loanda	Loanda
1272	Bom Jesus dos Perdões	Bom Jesus dos Perdoes
