	city	city_ascii
0	Panama City	Panama City
1	San Miguelito	San Miguelito
2	Colón	Colon
3	David	David
4	La Chorrera	La Chorrera
5	Chitré	Chitre
6	Santiago	Santiago
7	Penonomé	Penonome
8	Bocas del Toro	Bocas del Toro
9	Las Tablas	Las Tablas
10	La Palma	La Palma
11	Buabidi	Buabidi
12	Gaigirgordub	Gaigirgordub
13	Unión Chocó	Union Choco
14	Balboa Heights	Balboa Heights
15	Pacora	Pacora
16	Puerto Armuelles	Puerto Armuelles
17	Guabito	Guabito
18	Almirante	Almirante
19	Jaqué	Jaque
