	city	city_ascii
331	Gadwāl	Gadwal
332	Jatani	Jatani
333	Wanparti	Wanparti
334	Ponnūru	Ponnuru
335	Vinukonda	Vinukonda
336	Tezpur	Tezpur
337	Narasapur	Narasapur
338	Sāmalkot	Samalkot
339	Kothāpet	Kothapet
340	Mācherla	Macherla
341	Kandukūr	Kandukur
342	Bobbili	Bobbili
343	Sattenapalle	Sattenapalle
344	Vrindāvan	Vrindavan
345	Belampalli	Belampalli
346	Bhīmunipatnam	Bhimunipatnam
347	Puttūr	Puttur
348	Amalāpuram	Amalapuram
349	Punganūru	Punganuru
350	Nāndod	Nandod
351	Palmaner	Palmaner
352	Jalor	Jalor
353	Vikārābād	Vikarabad
354	Jagtiāl	Jagtial
355	Dholka	Dholka
356	Tuni	Tuni
357	Jaggayyapeta	Jaggayyapeta
358	Venkatagiri	Venkatagiri
359	Sihor	Sihor
360	Jangaon	Jangaon
361	Mandamāri	Mandamari
362	Metpalli	Metpalli
363	Repalle	Repalle
364	Bhainsa	Bhainsa
365	Jasdan	Jasdan
366	Jammalamadugu	Jammalamadugu
367	Rāmeswaram	Rameswaram
368	Nidadavole	Nidadavole
369	Addanki	Addanki
370	Rājgīr	Rajgir
371	Rajaori	Rajaori
372	Naini Tal	Naini Tal
373	Kovvūr	Kovvur
374	Channarāyapatna	Channarayapatna
375	Maihar	Maihar
376	Junnar	Junnar
377	Solan	Solan
378	Dwārka	Dwarka
379	Pathanāmthitta	Pathanamthitta
380	Kodaikānal	Kodaikanal
381	Udhampur	Udhampur
382	Yellandu	Yellandu
383	Giddalūr	Giddalur
384	Angamāli	Angamali
385	Shrīrangapattana	Shrirangapattana
386	Fatehpur Sīkri	Fatehpur Sikri
387	Umaria	Umaria
388	Mangūr	Mangur
389	Pedana	Pedana
390	Uran	Uran
391	Chimākurti	Chimakurti
392	Devarkonda	Devarkonda
393	Silvassa	Silvassa
394	Bandipura	Bandipura
395	Pāmidi	Pamidi
396	Narasannapeta	Narasannapeta
397	Khed Brahma	Khed Brahma
398	Khajurāho	Khajuraho
399	Diu	Diu
400	Gauripur	Gauripur
401	Koilkuntla	Koilkuntla
402	Kulgam	Kulgam
403	Abu	Abu
404	Curchorem	Curchorem
405	Pushkar	Pushkar
406	Barehra	Barehra
407	Mundra	Mundra
408	Belūr	Belur
409	Dharmsāla	Dharmsala
410	Rājmahal	Rajmahal
411	Kulu	Kulu
412	Khed	Khed
413	Seven Pagodas	Seven Pagodas
414	Konārka	Konarka
415	Chīpurupalle	Chipurupalle
416	Pondūru	Ponduru
417	Pānchgani	Panchgani
418	Parigi	Parigi
419	Dubak	Dubak
420	Betma	Betma
421	Khem Karan	Khem Karan
422	Meghraj	Meghraj
423	Orchha	Orchha
424	Naliya	Naliya
425	Drākshārāma	Draksharama
426	Kilkunda	Kilkunda
427	Chikhli	Chikhli
428	Niāla Kondapalle	Niala Kondapalle
429	Manāli	Manali
430	Amarkantak	Amarkantak
431	Pedda Nandipādu	Pedda Nandipadu
432	Loutolim	Loutolim
433	Lansdowne	Lansdowne
