	city	city_ascii
208	Ineu	Ineu
209	Salcea	Salcea
210	Seini	Seini
211	Sângeorgiu de Mureş	Sangeorgiu de Mures
212	Babadag	Babadag
213	Buşteni	Busteni
214	Uricani	Uricani
215	Bumbeşti-Jiu	Bumbesti-Jiu
216	Săbăoani	Sabaoani
217	Agnita	Agnita
218	Roznov	Roznov
219	Iernut	Iernut
220	Baraolt	Baraolt
221	Modelu	Modelu
222	Tăşnad	Tasnad
223	Băbeni	Babeni
224	Bicaz	Bicaz
225	Negreşti	Negresti
226	Măcin	Macin
227	Tomeşti	Tomesti
228	Recaş	Recas
229	Prim Decembrie	Prim Decembrie
230	Domneşti	Domnesti
231	Siret	Siret
232	Târgu Cărbuneşti	Targu Carbunesti
233	Chişineu Criş	Chisineu Cris
234	Mihăileşti	Mihailesti
235	Mogoşoaia	Mogosoaia
236	Dumbrăviţa	Dumbravita
237	Fieni	Fieni
238	Budeşti	Budesti
239	Panciu	Panciu
240	Brăneşti	Branesti
241	Vlăhiţa	Vlahita
242	Chirnogi	Chirnogi
243	Câmpeni	Campeni
244	Călimăneşti	Calimanesti
245	Întorsura Buzăului	Intorsura Buzaului
246	Curtici	Curtici
247	Anina	Anina
248	Dumbrăveni	Dumbraveni
249	Zlatna	Zlatna
250	Nădlac	Nadlac
251	Techirghiol	Techirghiol
252	Amara	Amara
253	Victoria	Victoria
254	Pătârlagele	Patarlagele
255	Ulmeni	Ulmeni
256	Turceni	Turceni
257	Pogoanele	Pogoanele
258	Cehu Silvaniei	Cehu Silvaniei
259	Tăuţii Măgheruş	Tautii Magherus
260	Cajvana	Cajvana
261	Murgeni	Murgeni
262	Fundulea	Fundulea
263	Săveni	Saveni
264	Buziaş	Buzias
265	Segarcea	Segarcea
266	Tismana	Tismana
267	Ungheni	Ungheni
268	Pâncota	Pancota
269	Sărmaşu	Sarmasu
270	Răcari	Racari
271	Tălmaciu	Talmaciu
272	Teiuş	Teius
273	Bălan	Balan
274	Livada	Livada
275	Făget	Faget
276	Cornetu	Cornetu
277	Roseţi	Roseti
278	Lehliu-Gară	Lehliu-Gara
279	Însurăţei	Insuratei
280	Dragalina	Dragalina
281	Deta	Deta
282	Piatra Olt	Piatra Olt
283	Bujor	Bujor
284	Horezu	Horezu
285	Ardud	Ardud
286	Curcani	Curcani
287	Săvineşti	Savinesti
288	Slănic	Slanic
289	Berceni	Berceni
290	Fundeni	Fundeni
291	Sebiş	Sebis
292	Brezoi	Brezoi
293	Frasin	Frasin
294	Gătaia	Gataia
295	Glina	Glina
296	Potcoava	Potcoava
297	Sâncraiu de Mureş	Sancraiu de Mures
298	Miercurea Nirajului	Miercurea Nirajului
299	Copşa Mică	Copsa Mica
300	Broşteni	Brosteni
301	Novaci-Străini	Novaci-Straini
302	Sălişte	Saliste
303	Baia de Aramă	Baia de Arama
304	Ciacova	Ciacova
305	Vânju-Mare	Vanju-Mare
306	Rupea	Rupea
307	Geoagiu	Geoagiu
308	Abrud	Abrud
309	Tunari	Tunari
310	Sângeorgiu de Pădure	Sangeorgiu de Padure
311	Milişăuţi	Milisauti
312	Negru Vodă	Negru Voda
313	Ostrov	Ostrov
314	Isaccea	Isaccea
315	Băile Herculane	Baile Herculane
316	Moisei	Moisei
317	Lieşti	Liesti
318	Marginea	Marginea
319	Mihail Kogălniceanu	Mihail Kogalniceanu
320	Borcea	Borcea
321	Afumaţi	Afumati
322	Lumina	Lumina
323	Dumbrăveni	Dumbraveni
324	Tuzla	Tuzla
325	Sadova	Sadova
326	Diosig	Diosig
327	Gilău	Gilau
328	Vladimirescu	Vladimirescu
329	Cobadin	Cobadin
330	Baloteşti	Balotesti
331	Bosanci	Bosanci
332	Peretu	Peretu
333	Cudalbi	Cudalbi
334	Strejnicu	Strejnicu
335	Remetea	Remetea
336	Baciu	Baciu
337	Sândominic	Sandominic
338	Apahida	Apahida
339	Vicovu de Jos	Vicovu de Jos
340	Bărbuleşti	Barbulesti
341	Plosca	Plosca
342	Feldru	Feldru
343	Giroc	Giroc
344	Periş	Peris
345	Macea	Macea
346	Ruscova	Ruscova
347	Oituz	Oituz
348	Rucăr	Rucar
349	Rodna	Rodna
350	Gugeşti	Gugesti
351	Moţăţei	Motatei
352	Prejmer	Prejmer
353	Homocea	Homocea
354	Măieru	Maieru
355	Arbore	Arbore
356	Baia	Baia
357	Giarmata	Giarmata
358	Tufeşti	Tufesti
359	Corund	Corund
360	Horodnicu de Sus	Horodnicu de Sus
361	Straja	Straja
362	Greci	Greci
363	Tudora	Tudora
364	Răducăneni	Raducaneni
365	Răşinari	Rasinari
366	Păuneşti	Paunesti
