	city	city_ascii
186	Thalgau	Thalgau
187	Timelkam	Timelkam
188	Pinkafeld	Pinkafeld
189	Micheldorf in Oberösterreich	Micheldorf in Oberosterreich
190	Eberndorf	Eberndorf
191	Radenthein	Radenthein
192	Ybbs an der Donau	Ybbs an der Donau
193	Paternion	Paternion
194	Abtenau	Abtenau
195	Thalheim bei Wels	Thalheim bei Wels
196	Leopoldsdorf	Leopoldsdorf
197	Fischamend	Fischamend
198	Wernberg	Wernberg
199	Tamsweg	Tamsweg
200	Melk	Melk
201	Bergheim	Bergheim
202	Ebbs	Ebbs
203	Hopfgarten im Brixental	Hopfgarten im Brixental
204	Schwertberg	Schwertberg
205	Elsbethen	Elsbethen
206	Haag	Haag
207	Spielberg bei Knittelfeld	Spielberg bei Knittelfeld
208	Waidhofen an der Thaya	Waidhofen an der Thaya
209	Lenzing	Lenzing
210	Gmünd	Gmund
211	Poysdorf	Poysdorf
212	Lieboch	Lieboch
213	Sollenau	Sollenau
214	Feldkirchen an der Donau	Feldkirchen an der Donau
215	Schrems	Schrems
216	Pregarten	Pregarten
217	Zistersdorf	Zistersdorf
218	Bad Gleichenberg	Bad Gleichenberg
219	Sankt Ruprecht an der Raab	Sankt Ruprecht an der Raab
220	Grieskirchen	Grieskirchen
221	Schärding	Scharding
222	Mittersill	Mittersill
223	Bad Hall	Bad Hall
224	Ohlsdorf	Ohlsdorf
225	Stadl-Paura	Stadl-Paura
226	Pettenbach	Pettenbach
227	Krieglach	Krieglach
228	Andorf	Andorf
229	Kirchberg in Tirol	Kirchberg in Tirol
230	Rottenmann	Rottenmann
231	Gramastetten	Gramastetten
232	Sankt Peter in der Au Markt	Sankt Peter in der Au Markt
233	Böheimkirchen	Boheimkirchen
234	Vomp	Vomp
235	Admont	Admont
236	Hafendorf	Hafendorf
