	city	city_ascii
212	Bad Oeynhausen	Bad Oeynhausen
213	Freising	Freising
214	Rheda-Wiedenbrück	Rheda-Wiedenbruck
215	Bornheim	Bornheim
216	Dachau	Dachau
217	Gronau	Gronau
218	Cuxhaven	Cuxhaven
219	Alsdorf	Alsdorf
220	Straubing	Straubing
221	Soest	Soest
222	Stade	Stade
223	Herzogenrath	Herzogenrath
224	Fellbach	Fellbach
225	Oberursel	Oberursel
226	Landau	Landau
227	Schwerte	Schwerte
228	Neunkirchen	Neunkirchen
229	Filderstadt	Filderstadt
230	Dülmen	Dulmen
231	Hof	Hof
232	Melle	Melle
233	Gotha	Gotha
234	Bünde	Bunde
235	Wittenberg	Wittenberg
236	Weinheim	Weinheim
237	Erkrath	Erkrath
238	Rodgau	Rodgau
239	Albstadt	Albstadt
240	Brühl	Bruhl
241	Bruchsal	Bruchsal
242	Kaufbeuren	Kaufbeuren
243	Falkensee	Falkensee
244	Oranienburg	Oranienburg
245	Kaarst	Kaarst
246	Bietigheim-Bissingen	Bietigheim-Bissingen
247	Memmingen	Memmingen
248	Neustadt am Rübenberge	Neustadt am Rubenberge
249	Lehrte	Lehrte
250	Kamen	Kamen
251	Erkelenz	Erkelenz
252	Wismar	Wismar
253	Germering	Germering
254	Siegburg	Siegburg
255	Nettetal	Nettetal
256	Gifhorn	Gifhorn
257	Dreieich	Dreieich
258	Borken	Borken
259	Amberg	Amberg
260	Eisenach	Eisenach
261	Laatzen	Laatzen
262	Heinsberg	Heinsberg
263	Homburg	Homburg
264	Ansbach	Ansbach
265	Aurich	Aurich
266	Nordhausen	Nordhausen
267	Coburg	Coburg
268	Nürtingen	Nurtingen
269	Wunstorf	Wunstorf
270	Seevetal	Seevetal
271	Schwabach	Schwabach
272	Königswinter	Konigswinter
273	Freiberg	Freiberg
274	Kirchheim unter Teck	Kirchheim unter Teck
275	Leinfelden-Echterdingen	Leinfelden-Echterdingen
276	Bensheim	Bensheim
277	Lemgo	Lemgo
278	Eberswalde	Eberswalde
279	Pirmasens	Pirmasens
280	Ostfildern	Ostfildern
281	Schwäbisch Hall	Schwabisch Hall
282	Weißenfels	Weissenfels
283	Buxtehude	Buxtehude
284	Hückelhoven	Huckelhoven
285	Halberstadt	Halberstadt
286	Maintal	Maintal
287	Neumarkt	Neumarkt
288	Hofheim	Hofheim
289	Freital	Freital
290	Löhne	Lohne
291	Schorndorf	Schorndorf
292	Ettlingen	Ettlingen
293	Völklingen	Volklingen
294	Würselen	Wurselen
295	Buchholz in der Nordheide	Buchholz in der Nordheide
296	Mettmann	Mettmann
297	Stendal	Stendal
298	Ahaus	Ahaus
299	Niederkassel	Niederkassel
300	Ilmenau	Ilmenau
301	Neu Isenburg	Neu Isenburg
302	Langen	Langen
303	Pirna	Pirna
304	Bitterfeld	Bitterfeld
305	Bautzen	Bautzen
306	Fürstenfeldbruck	Furstenfeldbruck
307	Backnang	Backnang
308	Kamp-Lintfort	Kamp-Lintfort
309	Greven	Greven
310	Papenburg	Papenburg
311	Wesseling	Wesseling
312	Beckum	Beckum
313	Königs Wusterhausen	Konigs Wusterhausen
314	Warendorf	Warendorf
315	Suhl	Suhl
316	Erding	Erding
317	Kehl	Kehl
318	Emsdetten	Emsdetten
319	Mühlhausen	Muhlhausen
320	Coesfeld	Coesfeld
321	Sankt Ingbert	Sankt Ingbert
322	Tuttlingen	Tuttlingen
323	Limburg	Limburg
324	Porta Westfalica	Porta Westfalica
325	Ingelheim	Ingelheim
326	Sinsheim	Sinsheim
327	Mörfelden-Walldorf	Morfelden-Walldorf
328	Dietzenbach	Dietzenbach
329	Meppen	Meppen
330	Lage	Lage
331	Cloppenburg	Cloppenburg
332	Saarlouis	Saarlouis
333	Radebeul	Radebeul
334	Bad Vilbel	Bad Vilbel
335	Wermelskirchen	Wermelskirchen
336	Winsen	Winsen
337	Datteln	Datteln
338	Kempen	Kempen
339	Seelze	Seelze
340	Leer	Leer
341	Crailsheim	Crailsheim
342	Merseburg	Merseburg
343	Zweibrücken	Zweibrucken
344	Balingen	Balingen
345	Hemer	Hemer
346	Barsinghausen	Barsinghausen
347	Wedel	Wedel
348	Ahrensburg	Ahrensburg
349	Steinfurt	Steinfurt
350	Geldern	Geldern
351	Viernheim	Viernheim
352	Goch	Goch
353	Stuhr	Stuhr
354	Deggendorf	Deggendorf
355	Uelzen	Uelzen
356	Korschenbroich	Korschenbroich
357	Rheinfelden (Baden)	Rheinfelden (Baden)
358	Biberach	Biberach
359	Bad Nauheim	Bad Nauheim
360	Itzehoe	Itzehoe
361	Jülich	Julich
362	Lampertheim	Lampertheim
363	Bernburg	Bernburg
364	Wernigerode	Wernigerode
365	Forchheim	Forchheim
366	Naumburg	Naumburg
367	Vechta	Vechta
368	Altenburg	Altenburg
369	Hoyerswerda	Hoyerswerda
370	Georgsmarienhütte	Georgsmarienhutte
371	Fürstenwalde	Furstenwalde
372	Achim	Achim
373	Oer-Erkenschwick	Oer-Erkenschwick
374	Delbrück	Delbruck
375	Herrenberg	Herrenberg
376	Gevelsberg	Gevelsberg
377	Haan	Haan
378	Radolfzell am Bodensee	Radolfzell am Bodensee
379	Weil am Rhein	Weil am Rhein
380	Kreuztal	Kreuztal
381	Rheinberg	Rheinberg
382	Geesthacht	Geesthacht
383	Ganderkesee	Ganderkesee
384	Weyhe	Weyhe
385	Werl	Werl
386	Bramsche	Bramsche
387	Schönebeck	Schonebeck
388	Burgdorf	Burgdorf
389	Einbeck	Einbeck
390	Neuruppin	Neuruppin
391	Unterschleißheim	Unterschleissheim
392	Lohmar	Lohmar
393	Ennepetal	Ennepetal
394	Riesa	Riesa
395	Andernach	Andernach
396	Osterholz-Scharmbeck	Osterholz-Scharmbeck
397	Taunusstein	Taunusstein
398	Gaggenau	Gaggenau
399	Bad Hersfeld	Bad Hersfeld
400	Friedberg	Friedberg
401	Schwedt (Oder)	Schwedt (Oder)
402	Saalfeld	Saalfeld
403	Meschede	Meschede
404	Werve	Werve
405	Neuburg	Neuburg
406	Merzig	Merzig
407	Kelkheim (Taunus)	Kelkheim (Taunus)
408	Waltrop	Waltrop
409	Tönisvorst	Tonisvorst
410	Schwelm	Schwelm
411	Vaihingen an der Enz	Vaihingen an der Enz
412	Bretten	Bretten
413	Friedberg	Friedberg
414	Rietberg	Rietberg
415	Rendsburg	Rendsburg
416	Güstrow	Gustrow
417	Landsberg	Landsberg
418	Oelde	Oelde
419	Königsbrunn	Konigsbrunn
420	Rösrath	Rosrath
421	Winnenden	Winnenden
422	Hattersheim	Hattersheim
423	Northeim	Northeim
424	Bühl	Buhl
425	Springe	Springe
426	Schwandorf	Schwandorf
427	Höxter	Hoxter
428	Meißen	Meissen
429	Bad Zwischenahn	Bad Zwischenahn
430	Zeitz	Zeitz
431	Leichlingen	Leichlingen
432	Henstedt-Ulzburg	Henstedt-Ulzburg
433	Griesheim	Griesheim
434	Emmendingen	Emmendingen
435	Reinbek	Reinbek
436	Wegberg	Wegberg
437	Geislingen an der Steige	Geislingen an der Steige
438	Baunatal	Baunatal
439	Blankenfelde	Blankenfelde
440	Wetter (Ruhr)	Wetter (Ruhr)
441	Grimma	Grimma
442	Kevelaer	Kevelaer
443	Leimen	Leimen
444	Bad Neuenahr-Ahrweiler	Bad Neuenahr-Ahrweiler
445	Baesweiler	Baesweiler
446	Sundern	Sundern
447	Mechernich	Mechernich
448	Arnstadt	Arnstadt
449	Wiesloch	Wiesloch
450	Neckarsulm	Neckarsulm
451	Geilenkirchen	Geilenkirchen
452	Rheinbach	Rheinbach
453	Overath	Overath
454	Aschersleben	Aschersleben
455	Heiligenhaus	Heiligenhaus
456	Schloß Holte-Stukenbrock	Schloss Holte-Stukenbrock
457	Wangen im Allgäu	Wangen im Allgau
458	Hennigsdorf	Hennigsdorf
459	Lohne	Lohne
460	Teltow	Teltow
461	Strausberg	Strausberg
462	Lauf	Lauf
463	Hamminkeln	Hamminkeln
464	Obertshausen	Obertshausen
465	Weiterstadt	Weiterstadt
466	Hohen Neuendorf	Hohen Neuendorf
467	Unterhaching	Unterhaching
468	Mühlacker	Muhlacker
469	Heppenheim	Heppenheim
470	Nordenham	Nordenham
471	Zirndorf	Zirndorf
472	Butzbach	Butzbach
473	Selm	Selm
474	Sangerhausen	Sangerhausen
475	Ehingen an der Donau	Ehingen an der Donau
476	Bad Honnef am Rhein	Bad Honnef am Rhein
477	Ludwigsfelde	Ludwigsfelde
478	Bingen am Rhein	Bingen am Rhein
479	Schleswig	Schleswig
480	Geretsried	Geretsried
481	Lindau	Lindau
482	Pfaffenhofen	Pfaffenhofen
483	Kulmbach	Kulmbach
484	Helmstedt	Helmstedt
485	Sankt Wendel	Sankt Wendel
486	Friedrichsdorf	Friedrichsdorf
487	Achern	Achern
488	Lübbecke	Lubbecke
489	Roth	Roth
490	Verl	Verl
491	Groß-Gerau	Gross-Gerau
492	Zittau	Zittau
493	Pfungstadt	Pfungstadt
494	Rinteln	Rinteln
495	Ditzingen	Ditzingen
496	Lennestadt	Lennestadt
497	Rottweil	Rottweil
498	Wiehl	Wiehl
499	Plettenberg	Plettenberg
500	Rudolstadt	Rudolstadt
501	Staßfurt	Stassfurt
502	Brilon	Brilon
503	Markkleeberg	Markkleeberg
504	Harsewinkel	Harsewinkel
505	Meckenheim	Meckenheim
506	Horb am Neckar	Horb am Neckar
