	city	city_ascii
0	Andorra la Vella	Andorra la Vella
1	Escaldes-Engordany	Escaldes-Engordany
2	Encamp	Encamp
3	La Massana	La Massana
4	Sant Julià de Lòria	Sant Julia de Loria
5	Ordino	Ordino
6	Canillo	Canillo
