	city	city_ascii
0	Amman	Amman
1	Irbid	Irbid
2	Az Zarqā’	Az Zarqa'
3	Al ‘Aqabah	Al `Aqabah
4	As Salţ	As Salt
5	Al Mafraq	Al Mafraq
6	Jarash	Jarash
7	Ma‘ān	Ma`an
8	Aţ Ţafīlah	At Tafilah
9	Al Karak	Al Karak
10	Mādabā	Madaba
11	‘Ajlūn	`Ajlun
12	Aţ Ţurrah	At Turrah
13	Sākib	Sakib
