	city	city_ascii
996	San Sebastián del Oeste	San Sebastian del Oeste
997	Huejúcar	Huejucar
998	Atarjea	Atarjea
999	Xoxocotla	Xoxocotla
1000	San Nicolás Tolentino	San Nicolas Tolentino
1001	San Simón de Guerrero	San Simon de Guerrero
1002	Valle de Juárez	Valle de Juarez
1003	Teojomulco	Teojomulco
1004	El Limón	El Limon
1005	Ixtapangajoya	Ixtapangajoya
1006	General Bravo	General Bravo
1007	Totontepec Villa de Morelos	Totontepec Villa de Morelos
1008	Acula	Acula
1009	Lampazos de Naranjo	Lampazos de Naranjo
1010	Benjamín Hill	Benjamin Hill
1011	Santiago Zacatepec	Santiago Zacatepec
1012	San Cristóbal Amatlán	San Cristobal Amatlan
1013	San Dionisio del Mar	San Dionisio del Mar
1014	Jalcomulco	Jalcomulco
1015	San Jerónimo Coatlán	San Jeronimo Coatlan
1016	Nautla	Nautla
1017	Punta Prieta	Punta Prieta
1018	Coatetelco	Coatetelco
1019	Ixtapa Zihuatanejo	Ixtapa Zihuatanejo
1020	Vícam Pueblo	Vicam Pueblo
1021	Tamchen	Tamchen
1022	General Zaragoza	General Zaragoza
1023	San Quintín	San Quintin
1024	San Francisco	San Francisco
1025	Altata	Altata
